week,ajb9b3.csv,ajdqnf.csv,amsh7c.csv,anfz9.csv,bay6g7.csv,bpc42.csv,cjdk88.csv,ctkbn4.csv,dlokv6.csv,dsdxd8.csv,dtqb7d.csv,elnfhc.csv,habc8.csv,hemmb2.csv,hmnhx4.csv,hnldm2.csv,jac345.csv,jahq76.csv,jdf5g4.csv,jfk535.csv,jhgn9c.csv,jkn7fc.csv,jlgwxc.csv,jlkm94.csv,jmd5h8.csv,jrrgxf.csv,kab5zb.csv,kah89f.csv,kdcncc.csv,kedgm9.csv,krh5f5.csv,mdvw5.csv,mjpg95.csv,mmg9n6.csv,ms8m4.csv,mtf7w2.csv,mwwcn6.csv,ngtp8b.csv,nhm2p3.csv,njd5zf.csv,nm8c7.csv,oro26b.csv,pecxc9.csv,pnb79.csv,pt7td.csv,rrg3md.csv,tah5z2.csv,tcdzb7.csv,tjdpzd.csv,tlgdq9.csv,vvmmvd.csv,wahbf.csv,wgocnc.csv,zws2p8.csv
week1,0.001,0.001,0.001,59.8404255319149,91.57608695652172,1634.659090909091,0.001,0.001,1296.2311269602935,66.75542817376015,0.001,0.001,0.001,7091.500526467451,0.001,0.001,19657.12063920836,0.001,0.001,0.001,1145.9257118827293,2203.6494314673027,15.957446808510635,11.388483965014574,2621.945646945647,2517.738177644024,7381.593468784494,0.001,782.7209277754008,0.001,0.001,242.40222676168355,66.61184210526315,758.8645519272708,12200.731809338553,0.001,0.001,0.001,7438.616071428572,0.001,0.001,0.001,37872.018677695625,1807.2403281927882,0.001,61746.595982142855,0.001,0.001,0.001,0.001,0.001,135.41666666666666,0.001,21025.354146157097
week1,0.001,0.001,0.001,0.001,67.81914893617022,1916.8134600978635,0.001,13244.001014793444,4012.5000755418487,22.464855814825253,0.001,0.001,0.001,22637.282426276543,0.001,0.001,31466.929345176504,0.001,533.8666036765949,0.001,9277.059939557863,4229.471575326645,0.001,0.001,0.001,169.86498516979256,9457.783144695914,0.001,533.5365853658536,0.001,2061.730072463768,3097.978033885259,40.243048353351604,12049.21149695902,16835.942665560742,0.001,0.001,0.001,2599.888392857143,0.001,0.001,0.001,11555.291609110393,2767.9846619839973,0.001,5343.75,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4707.291432458872
week1,0.001,0.001,18.076457360318283,0.001,43.743235930735935,3452.8024968764307,0.001,8191.485461708188,2551.1420783374715,40.016036402156566,0.001,0.001,0.001,2079.166666666667,0.001,0.001,57597.812231600954,0.001,0.001,0.001,5613.283057922314,611.430175121146,0.001,0.001,3465.8250144429167,0.001,36605.642408282816,0.001,1932.3258880876067,0.001,3739.84375,855.296169056851,75.332383665717,2866.427177247387,12189.919456498403,0.001,0.001,0.001,947.9166666666664,0.001,0.001,0.001,41992.42349985516,3027.3699824481073,0.001,3562.5,0.001,22267.1875,0.001,0.001,0.001,1708.640879723537,73.93790849673202,9105.850425194167
week1,0.001,0.001,16.9342071935157,0.001,229.1977047377836,706.4191595441596,0.001,14885.800196343402,1688.2418565276544,238.43052326049565,0.001,0.001,0.001,313.7145483193277,0.001,0.001,11.534839924670429,0.001,0.001,0.001,0.001,2708.541334583729,0.001,0.001,0.001,0.001,1362.4032665363316,0.001,16716.74820970055,0.001,8953.125,547.9595831565027,0.001,121393.72363469836,16709.946534454888,0.001,0.001,0.001,5835.415633267196,0.001,0.001,0.001,1476.990713961764,10.14957264957265,0.001,5343.75,0.001,28457.31723399366,0.001,0.001,0.001,0.001,0.001,14622.476090497652
week1,7985.413327991451,0.001,0.001,0.001,0.001,748.5715190139755,0.001,17246.300845360453,1899.3759293417065,24.611320558937468,0.001,0.001,0.001,2931.8435470779223,0.001,0.001,2557.05437409537,0.001,10.106382978723405,0.001,24809.665582198642,66.98940144321526,0.001,0.001,18.814614661654137,0.001,28.499566128741442,0.001,2632.5666985544212,0.001,0.001,553.6337011179446,67.88213885778275,6872.779841998884,7938.733572981144,0.001,0.001,0.001,5022.321428571428,15.546229078443238,0.001,0.001,918.1399970786592,7125.0,0.001,0.001,0.001,23381.527782459732,0.001,0.001,0.001,135.41666666666666,7767.010520135521,5810.21077525278
week1,1845.1197240259742,0.001,49.661623837155744,0.001,0.001,3527.75710978836,0.001,0.001,2094.047202300004,0.001,0.001,0.001,0.001,3420.846428379911,0.001,0.001,136.16071428571428,0.001,10.106382978723405,0.001,6257.562884024577,0.001,0.001,0.001,1127.4543480175855,10.48951048951049,117041.27314814815,0.001,406.25,0.001,2375.0,3486.4275745212244,40.55918910117238,18952.553116732804,6189.538882205092,0.001,0.001,0.001,5695.3125,0.001,0.001,0.001,578.5001648936437,3562.5,0.001,0.001,0.001,5124.8362049135085,0.001,0.001,0.001,0.001,31622.96114119882,4637.282033200104
week1,0.001,0.001,0.001,0.001,68.54838709677419,3576.302083333333,0.001,0.001,154.79620336971763,0.001,0.001,0.001,0.001,13119.981707574223,0.001,0.001,0.001,0.001,0.001,0.001,5494.28919857355,1875.6838572585,0.001,0.001,10.135176092622904,0.001,0.001,0.001,2855.190566236741,0.001,26.807871749056982,7032.3000387280135,39.90917155075558,3746.994375557777,12863.755540389975,0.001,0.001,0.001,0.001,0.001,0.001,0.001,393.03224394749213,1425.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,29585.431827017812,7375.21277825511
week1,0.001,0.001,86242.16566721008,0.001,0.001,9105.207447562358,0.001,0.001,0.001,0.001,0.001,0.001,0.001,890.1037713472485,0.001,0.001,0.001,0.001,0.001,0.001,9928.551136363636,75.99431818181819,0.001,0.001,40.619458405028865,0.001,79077.07652505446,0.001,2181.720887535235,0.001,0.001,3193.7946437548076,70.3125,6567.094213646095,81.45439389843386,0.001,0.001,0.001,2005.6268906064893,0.001,0.001,0.001,1259.5368389959842,4890.625,0.001,0.001,5.796370967741938,0.001,0.001,0.001,0.001,0.001,43733.447046162386,7820.756145313541
week1,0.001,0.001,226.44927536231884,0.001,0.001,7742.601330693038,0.001,0.001,0.001,0.001,0.001,0.001,0.001,22790.77256944444,0.001,0.001,0.001,0.001,0.001,0.001,264306.48989165435,0.001,0.001,0.001,114.58045712532595,0.001,9497.188467496684,0.001,302.2282284919956,0.001,1425.0,411.9156168938472,0.001,5469.4876481848805,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,542.3333057015191,5675.686621850775,0.001,0.001,0.001,124.99662686365784,15.078671328671328,0.001,0.001,15.184859154929578,2546.875,19001.631483823192
week1,0.001,0.001,19.60802938196555,0.001,73.96963389678469,6659.073153409091,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3497.0665708812257,0.001,0.001,0.001,0.001,0.001,0.001,367511.4807969289,1053.0867013020109,0.001,0.001,3417.7612095970976,92.97688802083331,77.1484375,0.001,29.816513761467892,0.001,27973.678548934247,390.8762561179077,44.986517157043075,1830.2258175059922,427.1157433206402,0.001,0.001,0.001,2787.6602564102564,0.001,0.001,0.001,3007.3565883136553,2381.179345755509,0.001,16.843971631205672,172.64979338842974,0.001,17.33576642335766,0.001,0.001,0.001,1211.0236226447164,1178.6319599774718
week1,0.001,0.001,0.001,0.001,0.001,2727.864583333333,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1970.643367552335,0.001,0.001,0.001,0.001,0.001,0.001,834504.2481889433,3871.8673406862745,0.001,0.001,510.41666666666663,0.001,6730.369999395354,0.001,144.98828821634604,0.001,48639.20312103028,533.6553210742517,67.32047872340425,1379.9827583959116,0.001,0.001,0.001,0.001,481.90282534246575,0.001,0.001,0.001,27260.6090497667,308.65825688073386,0.001,0.001,0.001,15.517241379310345,0.001,0.001,0.001,643.125,7314.480906824659,629.9486891544983
week1,55.03527355728259,0.001,6086.53132891414,38.656771905742396,7428.673537234043,21805.222675120767,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2894.4746376811595,0.001,0.001,0.001,0.001,0.001,0.001,124348.90650846847,8258.561172321692,0.001,0.001,113.92405063291142,0.001,0.001,0.001,12531.250883046258,0.001,7070.3125,441.83677742858345,66.61184210526315,1171.8827178754366,17187.5,0.001,0.001,0.001,3968.75,0.001,0.001,0.001,29754.76483751244,4798.060825892859,0.001,0.001,0.001,14.973958333333336,0.001,0.001,0.001,0.001,52190.18231322725,781.6347320273824
week1,0.001,0.001,4595.786689830111,0.001,2121.5189664109666,20959.758600774232,0.001,8712.410714285714,0.001,0.001,0.001,0.001,0.001,1168.7825520833333,0.001,0.001,0.001,0.001,61.63010085554986,0.001,69.77726574500768,76.5472261252308,0.001,0.001,58.22121709749868,0.001,0.001,0.001,77794.37200094285,0.001,50267.695262147645,578.7032645336465,34.574468085106375,562.5,6076.8712055651185,0.001,0.001,0.001,1100.5859375,2922.1290024630543,0.001,0.001,1038.5350080859384,14519.090973433018,0.001,0.001,0.001,0.001,16.843971631205672,0.001,0.001,15.734265734265735,30714.83244966317,790.1804730920776
week1,0.001,0.001,62.12121212121213,0.001,51.889461436170215,28142.750496031742,0.001,2156.25,0.001,0.001,9348.227869567336,0.001,0.001,1540.0670387649554,0.001,0.001,0.001,0.001,17232.437161348586,0.001,0.001,36225.96262508626,0.001,0.001,3061.5614067702086,0.001,12068.359375,0.001,51338.551353609466,0.001,26492.789806577177,2834.954575457652,71.61869140572206,400.2851178551516,1619.6358249505279,0.001,0.001,0.001,0.001,6.882709230290677,0.001,0.001,1779.389880952381,3131.069711538462,0.001,7125.0,0.001,0.001,0.001,0.001,0.001,0.001,39935.85369514293,2017.1927325727445
week1,0.001,0.001,14578.125,0.001,51.807301740812385,24784.718276515152,0.001,26229.249447815586,0.001,0.001,145.4355442377906,0.001,0.001,22227.617317152675,0.001,0.001,0.001,0.001,1493.714602303082,0.001,2558.1914296407185,2885.047054933584,0.001,0.001,15.2390757316892,0.001,5.845323741007196,0.001,9769.034441508853,0.001,197.91666666666663,1097.2801890186574,67.32047872340425,3306.7615964798997,0.001,0.001,0.001,0.001,2425.2873093653266,837.5992947700246,0.001,0.001,682.3640569416139,5179.60019073716,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2276.866620921955,18338.494149206497,1342.4825126282974
week1,0.001,0.001,2960.424611266237,0.001,0.001,6640.469316123188,0.001,14530.910220998929,1231.643021289704,0.001,0.001,0.001,0.001,2470.269097222222,0.001,0.001,0.001,0.001,24176.28121919409,0.001,72.08777151211363,85.91972534843626,0.001,0.001,2154.142660611802,0.001,9327.321918662676,0.001,89.90279183535763,0.001,0.001,1881.6087025274496,67.70629199328107,4331.0681883640555,0.001,0.001,0.001,0.001,99.60138293385916,931.3453331183464,0.001,0.001,3384.3921700649453,3562.5,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3332.9839942165804,1839.1895170431878
week1,0.001,0.001,0.001,0.001,0.001,2657.3677330368905,0.001,8489.020800978142,2135.8332252964306,0.001,0.001,0.001,0.001,53083.6477030234,0.001,0.001,0.001,0.001,45087.729149362596,0.001,0.001,10796.382472826088,0.001,0.001,349.10599226804123,0.001,219.7223349567099,0.001,161.69294294294295,0.001,0.001,342.37974010158894,45.7820082120194,3931.0319718070655,0.001,0.001,0.001,0.001,2955.650489861016,6.880201868093852,0.001,0.001,0.001,2841.312056737589,0.001,3562.5,0.001,0.001,1550.298200334821,0.001,0.001,5459.734715335164,205.35714285714286,1197.4195574634928
week1,13370.936054901227,0.001,4890.625,0.001,68.54838709677419,7732.142857142857,0.001,6198.9241691618545,495.60466444161926,0.001,0.001,0.001,0.001,61794.01882140517,0.001,0.001,2004.9729583659534,0.001,0.001,0.001,14394.234847423615,10306.83663409504,0.001,0.001,0.001,0.001,782.1691176470587,21261.968644781144,15.957446808510635,11.32246376811594,2375.0,354.9264718333953,66.9661604143337,34941.17486162186,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1424.7207352094322,0.001,0.001,102958.61829188482,22460.243726596826,0.001,0.001,0.001,6070.954105764998,0.001,509.0909955423751
week1,24043.435263365096,0.001,93155.71966818644,0.001,0.001,5659.19791766558,0.001,6531.494454923748,2607.56595421769,0.001,0.001,0.001,0.001,8540.397135416668,0.001,0.001,406.25,0.001,0.001,0.001,31542.27914874138,1985.0801989138013,0.001,0.001,75.67346179411592,0.001,0.001,53.974425117924525,879.5077165709135,0.001,0.001,393.03987285896307,69.11601921470341,59857.447837491374,0.001,0.001,0.001,0.001,11961.492393987295,0.001,0.001,0.001,0.001,1658.6475950172758,0.001,772.3044232190573,6217.711308368069,23951.601997200454,0.001,0.001,0.001,0.001,17052.955585046173,1260.8636084298794
week1,1146.9426326811404,0.001,765.2859897060144,0.001,5058.863760964912,5020.845293363951,0.001,10043.001118031403,2017.0265097764448,0.001,0.001,0.001,0.001,65789.83279905524,0.001,0.001,2147.6190476190477,0.001,0.001,12343.563899592495,22642.77729839462,87.37371151614445,0.001,0.001,2907.9726202882234,76.7601845055385,0.001,187.5,0.001,0.001,2375.0,387.8812757579448,65.23840206185568,3743.1704292444215,0.001,0.001,0.001,0.001,3727.8981720656548,0.001,0.001,0.001,0.001,2123.689349020396,0.001,0.001,602.2267206477733,16027.936901262783,0.001,0.001,0.001,4481.438114250615,19029.474334556817,3190.005324326795
week1,0.001,0.001,67.81914893617022,0.001,65.25055089334312,53549.880786490714,0.001,15660.124202409146,743.3894230769232,0.001,0.001,0.001,0.001,70032.20461403647,0.001,0.001,5115.625,0.001,0.001,7284.5743066457435,10814.778997670075,0.001,0.001,0.001,12.321428571428573,0.001,0.001,0.001,0.001,0.001,0.001,467.84141309382437,0.001,6574.612532861285,0.001,0.001,0.001,0.001,525.304447096565,0.001,0.001,0.001,0.001,2627.488741599797,0.001,0.001,1308.1675425425428,21256.436487625433,0.001,0.001,0.001,4890.625,8071.346975429057,14068.623216198335
week1,0.001,0.001,125.0,0.001,0.001,6900.11425395257,0.001,13071.32932121913,0.001,0.001,0.001,0.001,0.001,6232.5602005195,0.001,0.001,579.8321454926829,0.001,0.001,4773.657213370667,92.33394621525065,0.001,0.001,0.001,14.847238431093974,0.001,0.001,0.001,0.001,0.001,0.001,829.2136419186693,0.001,3068.101755031051,0.001,0.001,0.001,0.001,1183.7993081604104,0.001,0.001,817.890625,16.07142857142857,0.001,0.001,0.001,2429.890800523503,0.001,0.001,0.001,0.001,4916.407691997222,3920.9847150743,2059.141244867318
week1,3646.205357142857,0.001,0.001,0.001,89.43262411347517,2869.659914361001,0.001,94.91488644507722,0.001,0.001,0.001,0.001,0.001,51868.58016304348,0.001,0.001,61.0004185503765,0.001,0.001,7259.161999978443,35.79545454545455,9073.863636363636,0.001,0.001,2127.2636340145496,0.001,0.001,16.843971631205672,0.001,0.001,0.001,443.8255654470601,66.61184210526315,4558.797310077178,0.001,0.001,0.001,0.001,167.4114865644101,0.001,0.001,0.001,0.001,5663.6776292542045,0.001,0.001,1055.561009484342,7125.0,32917.36863924117,0.001,0.001,14685.343768581472,62599.99040651615,16908.247703740308
week1,0.001,0.001,9724.21037513647,0.001,0.001,3416.0396153476017,0.001,0.001,22.118829617834397,0.001,0.001,0.001,0.001,7155.245038439351,0.001,0.001,4122.61864973262,0.001,0.001,12965.128000664241,71.06050531914894,75.48271367878147,0.001,5706.770833333332,127.56089017447617,0.001,22353.823967505865,0.001,20212.920009546917,0.001,0.001,828.9907930802988,16.844310544115757,15380.462594474817,0.001,0.001,0.001,0.001,25705.884092419023,0.001,0.001,0.001,29478.42631592758,19343.9813414626,0.001,0.001,0.001,0.001,44103.339117418865,0.001,0.001,4171.094609933957,3463.9625420875427,2320.391594379125
week1,0.001,0.001,1290.4786550117994,0.001,88.58156028368793,10250.270672775188,0.001,0.001,1709.6217105263156,0.001,0.001,0.001,0.001,28422.535546030816,0.001,0.001,2340.909090909091,0.001,9279.6875,296.3169642857143,46595.134625225306,0.001,0.001,4079.856341575091,48.169335352879656,0.001,129752.77976965395,0.001,10387.668310961211,0.001,0.001,396.68615863365056,16.904128672745692,20495.064675693116,0.001,0.001,0.001,0.001,3238.636363636364,0.001,0.001,126.69270833333331,100509.23913753654,12335.198337813332,0.001,0.001,16813.862072534408,0.001,39999.22398713188,0.001,0.001,4506.687899962357,31279.530346444633,1906.616317363427
week1,4640.625,0.001,64.372947454844,0.001,50.576241134751776,47.221381666366774,0.001,0.001,2817.21753135542,0.001,0.001,0.001,0.001,6477.394989291571,0.001,0.001,1161.2995935008205,0.001,33.333333333333336,6401.918454036569,22318.47692304768,31.914893617021274,0.001,0.001,1306.7350479969055,0.001,17189.06720503136,33.333333333333336,4383.010191511088,0.001,495.6734867860188,11695.82984317113,67.32047872340425,43277.601598339934,0.001,0.001,0.001,0.001,3360.4671211379887,0.001,0.001,7519.097222222223,2108.985399761854,27807.981607301757,0.001,88357.95138457287,3111.2376419956786,1797.554347826087,33.333333333333336,0.001,0.001,12061.63749627458,32245.063971671298,2077.9298016185558
week1,1475.2062153703664,0.001,3787.365191372248,12.079831932773109,0.001,948.7448743610937,0.001,0.001,8769.789043814557,0.001,0.001,0.001,0.001,20682.52005522105,0.001,0.001,2294.684637594584,0.001,0.001,2833.5721172730987,9384.855922226025,10229.86778846154,0.001,135.41666666666666,161.48897058823533,0.001,5250.775194525122,0.001,3597.464622641509,0.001,0.001,4006.959508115031,83.99985527598194,9501.950200255922,0.001,0.001,0.001,0.001,3222.2572244623657,0.001,0.001,11569.662744017764,1038.5634797801297,21729.397304116774,0.001,8189.783729189638,2599.5809897487084,0.001,0.001,0.001,0.001,320.8699689484202,20243.84240921069,19006.367419201702
week1,2745.659722222222,0.001,1896.3448660714284,0.001,7428.855846774193,3193.029109702656,0.001,0.001,4694.83736346604,0.001,0.001,0.001,0.001,21275.416913674344,0.001,0.001,73.86363636363637,0.001,0.001,90.69292911599354,20265.664565680647,1300.9696488244424,0.001,0.001,12.23404255319149,0.001,14622.370016473935,0.001,4247.206962308126,0.001,0.001,488.9463059823678,0.001,16306.218024202737,0.001,0.001,0.001,0.001,6230.70273339599,0.001,0.001,0.001,704.742974975079,11137.75869551756,0.001,9108.353813749844,36943.48812905844,7125.0,748.1221330275231,0.001,0.001,61.5234375,14036.53956444869,32625.55024083359
week1,52125.0,0.001,4890.625,0.001,2754.4189187255597,3613.3740856482723,0.001,0.001,217.25281245908897,0.001,0.001,0.001,0.001,37450.78438283208,0.001,0.001,16.904128672745692,0.001,10.193133047210301,0.001,177.2382028944881,0.001,0.001,31.914893617021274,1980.620925726312,0.001,25717.54313896049,232.46951219512195,1001.953125,0.001,0.001,589.4149851142754,66.82180851063829,20307.43724078654,0.001,0.001,0.001,0.001,7690.625,0.001,0.001,0.001,0.001,15603.736042390063,0.001,0.001,10281.25,0.001,0.001,0.001,0.001,3667.96875,81670.74554471916,48731.91895171318
week1,124932.29166666669,0.001,2442.1875,0.001,79.19921875,5611.077368512712,0.001,0.001,175.87873217468803,0.001,0.001,0.001,0.001,9768.131510416666,0.001,0.001,43.926881837154895,0.001,10.127977814148029,0.001,62.241190659728744,0.001,0.001,0.001,0.001,0.001,10184.262402308232,111.60714285714286,1736.9128903774058,0.001,124789.58333333331,559.0113751514455,0.001,3179.948602468134,0.001,0.001,0.001,0.001,2182.4907325093336,0.001,0.001,110.86309523809523,0.001,51610.094792293436,0.001,39320.04468018395,7153.9874551971325,3593.75,42588.362971979266,0.001,0.001,8877.622767857141,17544.52220714348,44527.13198942455
week1,0.001,0.001,1769.2708333333335,0.001,44.94680851063829,4572.265625,0.001,0.001,0.001,0.001,0.001,0.001,0.001,13141.194855868767,0.001,0.001,0.001,0.001,0.001,0.001,70.56183510638297,0.001,0.001,0.001,12891.771195562178,0.001,10659.845042666591,4672.376478065154,2341.940653432589,31.25,730.3977272727273,550.4549780244279,0.001,741.837999577136,0.001,0.001,0.001,0.001,2154.8807989690717,0.001,0.001,24.910743265173647,0.001,44230.160891256026,0.001,71367.3231188317,1713.5445380271158,0.001,24668.482694147606,0.001,0.001,37.58213682432432,108990.53753512699,19598.257195821232
week1,309.02777777777777,0.001,0.001,0.001,0.001,90.13714246171493,0.001,0.001,2012.927353490366,0.001,0.001,31.25,0.001,33336.95475260417,0.001,0.001,0.001,0.001,10.127977814148029,0.001,0.001,25.952522146570026,0.001,32.608695652173914,1368.160192599187,31.914893617021274,9889.292443130484,15319.763216844382,3286.2149003623185,0.001,780.2083333333335,412.2258535189051,0.001,3255.7966390138517,0.001,0.001,0.001,0.001,7141.1126373626375,0.001,0.001,1226.9442218660968,0.001,1010.228497635134,0.001,277220.9090122813,33.333333333333336,0.001,3754.0596508995286,0.001,0.001,2691.1376338696427,40315.545852386844,65.29326859071547
week1,8113.365564740935,0.001,141.30434782608694,4917.962651138919,0.001,5688.368055555556,0.001,0.001,3018.8808890816595,0.001,0.001,0.001,0.001,78861.25372023809,0.001,0.001,509.4623745671858,0.001,10.106382978723405,0.001,43.2609650290781,0.001,0.001,0.001,0.001,0.001,22734.779829649186,19284.415855316398,979.3351198970764,0.001,4701.373473990258,225.27697287667598,0.001,4356.175595238095,31.914893617021274,0.001,0.001,0.001,6765.625,0.001,0.001,9773.79488743366,0.001,1406.3615905371228,0.001,4418.75,84.37208760484624,0.001,4023.4375,0.001,0.001,0.001,15361.789375111905,80.64516129032258
week1,351.6097184065934,0.001,0.001,3609.1529761558977,67.10526315789474,0.001,0.001,0.001,2887.9073613775317,0.001,0.001,0.001,0.001,21224.869364695158,0.001,31.914893617021274,257.23225436468914,0.001,10.106382978723405,0.001,0.001,0.001,0.001,0.001,45.98559427303027,0.001,32747.125157958213,20683.43449866263,2239.4069399928776,0.001,0.001,497.7075353923442,0.001,7004.052563415907,0.001,0.001,0.001,0.001,2829.071969696969,0.001,0.001,14.927455357142858,0.001,3605.090725806452,0.001,19782.914486662376,11.408730158730158,15.512589928057555,0.001,0.001,0.001,3047.7513714881666,46776.9887957141,30.08442355882387
week1,27317.61442858385,0.001,0.001,10180.590030744144,300.87426266709184,0.001,0.001,32.397342995169076,1889.2337789190399,0.001,0.001,0.001,0.001,6601.662354756718,0.001,0.001,84.30927055320785,0.001,0.001,0.001,0.001,0.001,0.001,0.001,154.2693661971831,0.001,3327.956774667831,2437.225947591677,4181.477864583334,0.001,0.001,545.2732757463808,67.59868421052633,7641.114194323293,0.001,0.001,0.001,0.001,5363.81263777567,0.001,0.001,0.001,0.001,4226.5625,0.001,1899.4825384349647,28.4109477124183,0.001,0.001,0.001,0.001,1834.9882688056373,54.319679849340865,0.001
week1,503.0450167471434,0.001,0.001,5758.307864395663,0.001,2340.216619318181,0.001,0.001,1210.1504805450438,0.001,0.001,0.001,0.001,6250.48828125,0.001,0.001,2393.2291666666665,0.001,0.001,0.001,22.51434630738523,0.001,0.001,0.001,104.11664110738931,0.001,15922.577403691164,2167.131787157872,1940.2743736383445,0.001,0.001,852.5762480383586,4174.671519886364,4111.106661993227,0.001,0.001,0.001,0.001,4090.81927910053,0.001,31.914893617021274,0.001,0.001,2435.827861559245,0.001,1882.4805211233565,0.001,0.001,92888.28761945336,0.001,0.001,6206.942741434095,123.046875,74.31474148341619
week1,4.722556759891164,0.001,0.001,2131.599060181988,68.54838709677419,3403.125,0.001,0.001,2279.707876675266,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1190.1041666666667,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3123.1710021706353,0.001,5103.824706661062,2384.880923137549,2640.079273897059,0.001,0.001,489.9796258197114,1273.2417651885376,9209.302494934143,0.001,0.001,0.001,0.001,6788.935122282609,0.001,0.001,0.001,0.001,39.61426000899685,0.001,4651.227691289426,0.001,0.001,56787.247206867025,0.001,0.001,2448.410368093937,1758.841254683589,38.9059348363589
week1,20.694310154437908,0.001,0.001,6661.687453998066,0.001,5513.8954538898515,0.001,24.392985611510788,2157.3089231889458,0.001,32.608695652173914,0.001,0.001,29550.670350818935,0.001,0.001,2118.75,0.001,0.001,0.001,13055.399829937598,0.001,31.914893617021274,0.001,32.6241134751773,31.914893617021274,4886.406961487304,14181.117291734092,4718.981993608653,0.001,0.001,419.9481751755085,60.02823577781405,7402.487486471861,0.001,0.001,0.001,0.001,3561.009231984023,0.001,0.001,0.001,0.001,4612.961578171253,0.001,2794.9109153429017,0.001,26917.656347231656,8653.238932291668,32.608695652173914,0.001,1620.5278308264096,1492.5754242614707,32.608695652173914
week1,46143.36608567095,0.001,0.001,21031.914689260368,67.10526315789474,10581.109153783154,0.001,0.001,1007.7896018514607,0.001,0.001,0.001,0.001,1495.6651138716354,0.001,0.001,27.333916796499327,0.001,0.001,0.001,28690.835545175498,0.001,4.682410423452768,0.001,9538.655862345217,0.001,22316.44546699475,11407.208840836685,820.3125,0.001,0.001,312.9789934895591,67.32047872340425,3900.476519633235,0.001,0.001,0.001,0.001,1541.0306980042933,0.001,0.001,59550.30921825695,0.001,21535.57008027416,0.001,2391.988956927806,0.001,24346.09830365022,0.001,0.001,0.001,1724.2260479657514,32.608695652173914,0.001
week1,2304.114070436693,0.001,0.001,5463.990221814626,0.001,11623.6763946281,0.001,0.001,3332.852315467726,0.001,0.001,0.001,0.001,171.82539682539684,0.001,0.001,0.001,0.001,0.001,0.001,69.95030795072789,0.001,0.001,0.001,111.07229602027786,0.001,33727.58016822625,12312.775930515174,0.001,0.001,0.001,322.15292456783664,41.03793393057111,6262.882162296226,0.001,0.001,0.001,0.001,6702.452256944444,0.001,0.001,17299.586485597898,0.001,9938.800465073116,0.001,1141.8529848572798,0.001,44614.71400217002,0.001,0.001,0.001,3349.129718660969,1468.3504062048746,28.321359462989058
week1,3858.627790106095,0.001,0.001,33814.00186734809,0.001,3280.0409226190477,0.001,0.001,3638.019459864926,0.001,0.001,0.001,0.001,0.001,0.001,0.001,779.5058139534883,0.001,0.001,0.001,37.09532374100719,0.001,0.001,124.34895833333331,1323.9296457943828,0.001,17734.470959843482,12422.179253092874,4941.25773181261,0.001,0.001,319.8408396438973,31.016995614035093,12968.75,0.001,0.001,0.001,0.001,3270.123106060606,0.001,0.001,0.001,0.001,16616.040186774342,0.001,94.64798850574712,0.001,9030.9954489674,0.001,0.001,0.001,0.001,0.001,0.001
week1,5476.063608870193,0.001,0.001,38841.1643630808,6839.813829787234,403.46777065527067,0.001,0.001,8668.85083873628,0.001,0.001,0.001,0.001,361.2444196428571,0.001,0.001,2175.4751268646482,0.001,0.001,0.001,10.383492569002122,0.001,0.001,0.001,59.89826776415568,0.001,2339.434029574994,2281.202071973218,49.08906882591093,0.001,0.001,15578.225669358026,0.001,8670.101950354609,0.001,0.001,0.001,0.001,2054.005578886693,0.001,0.001,0.001,0.001,3157.347074468085,0.001,0.001,0.001,575.0,0.001,0.001,0.001,1167.96875,2148.9772864576034,66.82180851063829
week1,1762.8194659479211,0.001,15.845070422535212,9833.540451384864,35.63421375921376,3407.476541990599,0.001,0.001,1320.4726314306085,0.001,0.001,0.001,0.001,374.62797619047615,0.001,0.001,7288.664400935249,0.001,0.001,0.001,70.3125,0.001,0.001,0.001,10.106382978723405,125.0,1164.8662478426572,13825.637350734416,44.921875,0.001,0.001,3496.3328209165416,27.935179065572964,15364.411057692307,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,28423.189653287867,0.001,0.001,0.001,212171.03868262345,0.001,0.001,0.001,4890.625,69.70661045560544,0.001
week1,810.2327961254489,0.001,9286.164990014937,5514.651152792023,35.79545454545455,974.6085398723352,0.001,0.001,3464.1553492692674,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2808.840461939032,0.001,0.001,0.001,11.421783625730994,0.001,0.001,0.001,2515.3684199967897,0.001,5376.925355309949,2932.6770964858647,0.001,0.001,0.001,337.84691972451856,69.31515957446808,1863.046560332289,0.001,0.001,0.001,0.001,6768.083759926169,0.001,0.001,0.001,0.001,30776.697301511016,0.001,0.001,0.001,68.95860071868765,0.001,0.001,0.001,221.5909090909091,15.184859154929578,0.001
