week,ajb9b3.csv,ajdqnf.csv,amsh7c.csv,anfz9.csv,bay6g7.csv,bpc42.csv,cjdk88.csv,ctkbn4.csv,dlokv6.csv,dsdxd8.csv,dtqb7d.csv,elnfhc.csv,habc8.csv,hemmb2.csv,hmnhx4.csv,hnldm2.csv,jac345.csv,jahq76.csv,jdf5g4.csv,jfk535.csv,jhgn9c.csv,jkn7fc.csv,jlgwxc.csv,jlkm94.csv,jmd5h8.csv,jrrgxf.csv,kab5zb.csv,kah89f.csv,kdcncc.csv,kedgm9.csv,krh5f5.csv,mdvw5.csv,mjpg95.csv,mmg9n6.csv,ms8m4.csv,mtf7w2.csv,mwwcn6.csv,ngtp8b.csv,nhm2p3.csv,njd5zf.csv,nm8c7.csv,oro26b.csv,pecxc9.csv,pnb79.csv,pt7td.csv,rrg3md.csv,tah5z2.csv,tcdzb7.csv,tjdpzd.csv,tlgdq9.csv,vvmmvd.csv,wahbf.csv,wgocnc.csv,zws2p8.csv
week2,0.001,0.001,4765.625,105.97826086956522,6718.471827651515,3179.335016835017,0.001,11.765813253012047,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,10.14957264957265,0.001,0.001,0.001,0.001,0.001,0.001,481.72548714759535,0.001,0.001,0.001,0.001,0.001,0.001,67.45958146696529,1189.6298773167496,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4226.5625,0.001,0.001,0.001,7125.0,0.001,0.001,0.001,518.1970884658454,0.001,0.001
week2,0.001,0.001,4890.625,0.001,71.51207890070924,6795.746527777778,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,5450.641480914919,0.001,0.001,0.001,0.001,0.001,0.001,50.78125,0.001,0.001,0.001,0.001,0.001,0.001,68.31781914893618,1130.5586257713915,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,16.843971631205672,6007.8125,0.001,29750.71614583333,0.001,7125.0,68.31781914893618,0.001,0.001,494.0422661870504,0.001,0.001
week2,0.001,0.001,4253.90625,0.001,0.001,3223.218201754386,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,12.911676646706589,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,11.257204610951009,0.001,0.001,0.001,917.96875,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,33.26908345071293,1510.9662897312496,0.001,3926.682692307693,0.001,7125.0,0.001,0.001,16.07142857142857,687.0941558441559,0.001,0.001
week2,0.001,0.001,3633.8465073529414,0.001,0.001,5781.402243589744,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,10.127977814148029,0.001,73.18161535029006,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,71.30984042553192,14.371141975308642,4768.238467261905,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2767.995459401709,0.001,0.001,0.001,7125.0,69.31515957446808,0.001,0.001,3102.3237179487182,0.001,0.001
week2,0.001,0.001,4890.625,0.001,0.001,6545.439201038159,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6419.504593538921,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1260.9375,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3335.2925531914893,0.001,0.001,0.001,7125.0,0.001,0.001,0.001,10589.702815699693,0.001,0.001
week2,0.001,0.001,7158.81826426321,0.001,0.001,4724.021477088871,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1264.686170212766,0.001,0.001,0.001,0.001,3562.5,0.001,0.001,0.001,0.001,0.001,11.556952662721894,0.001,2588.9500562472285,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3562.5,0.001,0.001,0.001,0.001,0.001,0.001,0.001,499.65414143910584,0.001,0.001
week2,0.001,0.001,11184.716951282451,0.001,250.59133856264322,3230.2427173520923,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,7890.625,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,70.23026315789474,0.001,2615.625,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6007.8125,0.001,0.001,0.001,1794.858870967742,68.31781914893618,0.001,0.001,2055.022321428572,0.001,0.001
week2,0.001,0.001,14278.904367161651,0.001,0.001,3606.8667763157896,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3518.2445730613513,0.001,32.608695652173914,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2541.6666666666665,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,77.11627440979305,2447.5205191739315,0.001,0.001,0.001,7125.0,0.001,0.001,77.00981821087309,4165.928300442655,0.001,0.001
week2,0.001,0.001,5196.875,0.001,0.001,2406.2974544437343,0.001,0.001,0.001,52.95138888888889,0.001,48.87820512820514,0.001,0.001,0.001,0.001,0.001,0.001,22.38371753383005,0.001,27.1376180230548,0.001,0.001,125.0,0.001,59.5703125,0.001,6453.597685109004,52.95138888888889,52.95138888888889,0.001,0.001,0.001,11263.309663092226,51.520270270270274,0.001,48.87820512820514,0.001,0.001,0.001,0.001,0.001,635.4166666666666,3562.5,0.001,0.001,0.001,3586.939102564103,68.31781914893618,0.001,0.001,9146.423384456717,52.95138888888889,0.001
week2,0.001,54.464285714285715,146.00180761163867,28521.555861928104,54.464285714285715,0.001,0.001,59.5703125,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,30.813326624496842,0.001,129.28391053391053,0.001,56.066176470588246,56.066176470588246,0.001,0.001,0.001,12353.661605623627,0.001,0.001,0.001,57.76515151515152,0.001,18224.769570305336,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,34.574468085106375,2625.325520833333,0.001,126077.78897849465,0.001,36982.432391057344,0.001,0.001,0.001,1175.755917639429,19.667832167832167,0.001
week2,50.16447368421053,0.001,187.5,25178.90625,0.001,3362.760416666666,0.001,56.066176470588246,0.001,54.464285714285715,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4962.700172434416,0.001,0.001,0.001,0.001,0.001,0.001,3003.157102057745,0.001,16314.622633873283,0.001,0.001,0.001,71.30984042553192,43086.875,12094.660320423773,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4226.5625,0.001,77.1484375,51.520270270270274,7125.0,62.19199780976221,0.001,0.001,2109.2633928571427,0.001,48.87820512820514
week2,11.355377906976745,0.001,53.96481259968103,0.001,9882.291666666666,5309.385797458714,0.001,59.5703125,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,50.16447368421053,0.001,979.6006944444445,0.001,0.001,0.001,0.001,0.001,0.001,56.066176470588246,0.001,0.001,48.87820512820514,0.001,1906.25,18447.227183130653,0.001,0.001,56.066176470588246,0.001,0.001,0.001,50.16447368421053,0.001,57.76515151515152,8764.597537079253,0.001,101.33614369501468,0.001,7125.0,68.58552631578947,0.001,0.001,59.5703125,0.001,52.235829579579594
week2,0.001,55560.290920393534,0.001,3943.9758809176005,1616.0133627946127,2949.019097222222,0.001,0.001,0.001,0.001,0.001,48.87820512820514,0.001,0.001,0.001,0.001,0.001,0.001,4312.039028385352,0.001,0.001,0.001,0.001,54.464285714285715,59.5703125,52.95138888888889,0.001,107.8125,57.76515151515152,0.001,0.001,0.001,3562.5,12000.61852029373,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4103.5962301587315,0.001,50.16447368421053,53.7078373015873,2399.361060591557,0.001,0.001,0.001,4021.0700757575764,0.001,0.001
week2,0.001,0.001,0.001,3582.1063701923076,38.90147107712766,6671.171536796537,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,8746.915688943254,0.001,0.001,22333.489039365933,0.001,0.001,2343.0020694306795,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,8062.5,0.001,0.001,0.001,0.001,0.001,0.001
week2,0.001,427480.46875,0.001,2562.105429292929,0.001,5514.396812305077,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,11452.233007451729,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,17666.57208948995,0.001,0.001,2375.0,0.001,0.001,5890.696606173631,0.001,0.001,15.957446808510635,0.001,0.001,0.001,0.001,0.001,36.90266936301579,7125.0,0.001,0.001,0.001,0.001,0.001,0.001,823.1547014977601,1835.9375,0.001,0.001
week2,0.001,0.001,0.001,0.001,0.001,2932.049552775655,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,5075.876158346861,0.001,11.22485632183908,0.001,0.001,0.001,0.001,0.001,0.001,440.52164636458116,0.001,0.001,0.001,70.81117021276594,0.001,5569.6836647702185,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,62.9313971039833,1821.7492567642166,0.001,11.160714285714288,13640.625,80010.43874807988,0.001,0.001,2185.064745246018,0.001,0.001,0.001
week2,0.001,0.001,0.001,0.001,235.48229741162555,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,16138.63369360902,0.001,68.58552631578947,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,800.2232142857142,0.001,8189.465886731512,5168.224850655577,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1594.7169904471264,0.001,0.001,0.001,61927.4384882383,67.59868421052633,0.001,1204.127888318357,7036.830357142857,0.001,0.001
week2,0.001,0.001,31.914893617021274,95427.21354166669,0.001,6099.35996185446,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4769.683291868346,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,70.81117021276594,6767.134147627643,5441.686151339074,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1194.2519852094322,0.001,0.001,0.001,16149.796613662642,0.001,0.001,0.001,3416.9560185185187,0.001,0.001
week2,0.001,0.001,0.001,0.001,0.001,8315.848214285714,0.001,11.32246376811594,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,16.843971631205672,0.001,0.001,0.001,11.488970588235295,0.001,0.001,0.001,0.001,0.001,2375.0,0.001,0.001,76666.79910948595,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4056.849888392857,0.001,0.001,7922.05078125,2870.145210800861,71.54605263157895,42049.76745915751,0.001,88.58012197754749,0.001,0.001
week2,0.001,0.001,0.001,3779.5997660427806,0.001,2314.9767689207347,0.001,0.001,0.001,21287.66424426464,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3344.3586467371338,0.001,68.81648936170212,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6755.448185373966,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,5902.840288514298,0.001,0.001,3139.806330080069,7282.769097222222,2375.0,54195.07934705972,15.957446808510635,3671.875,0.001,0.001
week2,0.001,93250.4340277778,2645.399305555556,33527.31923117739,0.001,130.0,0.001,0.001,0.001,6430.725892208235,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,98.80462869650543,0.001,0.001,0.001,0.001,34.22619047619048,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,11552.740100394523,7488.521283285462,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,10280.276802861701,0.001,0.001,38.95675510813453,0.001,68.31781914893618,6656.3349329587745,0.001,2271.635726479559,0.001,0.001
week2,0.001,0.001,4890.625,5714.379233561956,0.001,9451.788230952165,0.001,0.001,0.001,8373.870632583892,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4564.8415527559855,0.001,31.914893617021274,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,73.02631578947368,740.1261007872233,3572.1841333002394,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,57.4435326350509,5949.516175390281,0.001,0.001,0.001,1816.1569148936169,0.001,8001.781104590434,0.001,0.001,0.001,35.47297297297297
week2,0.001,0.001,3664.903846153847,5318.196917084693,0.001,7849.172962454211,0.001,0.001,0.001,11581.952233896009,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,27997.371772797906,0.001,677.9113140639638,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,72.07661290322581,0.001,5366.62778180729,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,39.893617021276604,38035.85927977265,0.001,2500.0,0.001,27.217741935483872,68.31781914893618,7684.946117752489,0.001,0.001,0.001,0.001
week2,0.001,0.001,0.001,1581.4262170520817,3838.23130199809,3223.008241758242,0.001,0.001,0.001,6991.305398739985,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1397.3958333333335,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,17003.360888406933,0.001,9.564393939393938,71.80851063829788,0.001,3990.0238408749133,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2697.983156028369,0.001,10074.306690147878,0.001,1250.163157359908,0.001,3016.7558898489974,0.001,0.001,0.001,0.001
week2,0.001,0.001,4242.1875,409.4673170194004,46.701961436170215,8631.266048879512,0.001,0.001,0.001,8354.484679093042,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3560.1881377551017,0.001,0.001,0.001,0.001,4592.450875199866,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2375.0,0.001,41.95482545511292,0.001,3597.406914893617,67.59868421052633,5538.9340034399265,11.289739884393065,0.001,0.001,0.001
week2,0.001,0.001,0.001,0.001,133.91880262772472,4839.820706212944,0.001,0.001,0.001,43946.41505367088,0.001,0.001,0.001,17571.67837620285,0.001,0.001,0.001,0.001,2761.469022388599,0.001,74.31474148341619,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4721.09375,0.001,0.001,1909.7450805566348,0.001,12929.624985894285,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3562.5,0.001,0.001,0.001,7125.0,0.001,3361.135570293387,0.001,0.001,0.001,0.001
week2,0.001,81761.77186214598,0.001,28924.3100239864,4364.583333333334,4920.454545454546,0.001,0.001,0.001,1241.206091551286,0.001,31.26356925749023,0.001,34797.45907527674,0.001,0.001,0.001,0.001,87.28965302948241,0.001,0.001,0.001,0.001,0.001,4336.458333333333,0.001,0.001,0.001,4298.712361547184,0.001,11.32246376811594,0.001,0.001,5715.475200382348,0.001,0.001,0.001,0.001,2683.088699494949,0.001,0.001,0.001,16.874050151975688,2102.1704139220833,0.001,0.001,46.27403846153847,3597.406914893617,67.59868421052633,8433.001396762804,0.001,0.001,0.001,0.001
week2,0.001,42.75,4890.625,50379.019891568205,1896.6017341944143,609.375,0.001,0.001,0.001,3283.0817164454816,0.001,0.001,0.001,0.001,0.001,0.001,379.39060702991264,0.001,0.001,0.001,4139.350818452381,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4441.034226190476,0.001,1187.5,38.32897644837646,0.001,4220.341698619643,0.001,0.001,0.001,0.001,541.6666666666666,0.001,0.001,0.001,0.001,10973.08967705088,0.001,0.001,0.001,7125.0,0.001,3269.0876792579315,0.001,11.625744047619047,0.001,0.001
week2,12402.567815509428,451426.5625,0.001,24435.611572892984,35.79545454545455,2510.4166666666665,0.001,0.001,0.001,53021.30719615549,0.001,0.001,0.001,0.001,0.001,0.001,1601.4871376410986,0.001,1461.032233411015,0.001,68.81648936170212,0.001,0.001,0.001,221.5909090909091,0.001,11.421783625730994,0.001,8032.2265625,0.001,0.001,56.05238163020806,0.001,9468.51204130461,0.001,0.001,0.001,0.001,3829.9913194444453,0.001,0.001,0.001,0.001,70761.27682339487,0.001,0.001,0.001,69.07894736842105,68.31781914893618,2956.0840910348766,0.001,0.001,0.001,0.001
week2,18751.68085144712,0.001,0.001,0.001,3923.828125,4156.808035714285,0.001,0.001,0.001,824.4503872057139,0.001,0.001,0.001,166.55585106382978,0.001,0.001,3184.773033105364,0.001,0.001,0.001,3157.917729591837,0.001,0.001,0.001,0.001,0.001,0.001,0.001,17328.431390392918,0.001,0.001,0.001,0.001,16880.388793324775,0.001,0.001,0.001,0.001,2407.001201923077,0.001,0.001,0.001,117.64705882352942,13377.62973296189,0.001,0.001,0.001,196748.69791666663,0.001,7009.57714809648,0.001,15.957446808510635,0.001,0.001
week2,0.001,0.001,0.001,0.001,2717.6804315476197,2617.1874999999995,0.001,0.001,0.001,17786.27147963126,0.001,0.001,0.001,0.001,0.001,0.001,4340.2034297700775,0.001,0.001,0.001,21.44281914893617,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2067.0524691358028,0.001,0.001,70.81117021276594,0.001,5130.613554760306,0.001,0.001,0.001,0.001,1613.8405030350452,0.001,0.001,0.001,0.001,2290.317549619529,0.001,0.001,0.001,3597.0394736842104,0.001,9435.801841086084,0.001,16.18705035971223,0.001,0.001
week2,0.001,3579.162755914786,34749.499198717946,3002.7573529411766,2166.3877714982277,2906.25,0.001,208.48651960784318,0.001,281.48496240601514,0.001,0.001,0.001,11613.918439716314,0.001,0.001,3846.1581529169953,0.001,3609.896624424056,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,55.30534956468478,0.001,4222.027022383705,0.001,0.001,0.001,0.001,52.27272727272727,0.001,0.001,0.001,74.52188624436099,20636.26747757731,0.001,0.001,0.001,7125.0,68.31781914893618,1958.0875298345086,0.001,0.001,0.001,0.001
week2,2888.1114130434785,0.001,0.001,1796.875,37.54333897485493,16948.719304020513,0.001,0.001,0.001,23.04509132420092,0.001,0.001,0.001,1144.5785796957673,0.001,0.001,0.001,0.001,3332.2715104958106,0.001,0.001,0.001,0.001,0.001,86.7214374442604,0.001,0.001,0.001,1875.752975475175,0.001,0.001,70.32288896276596,0.001,5279.4468999865885,0.001,0.001,0.001,0.001,1643.6844405594404,0.001,0.001,0.001,70.39514313604398,4226.5625,0.001,0.001,127.20933679985404,69.81382978723404,0.001,2593.7258408975445,0.001,0.001,0.001,28.18627450980393
week2,1934.070835034361,0.001,141.30434782608694,11.765813253012047,39.22872340425532,4466.174974257354,0.001,0.001,0.001,0.001,0.001,0.001,0.001,152.41477272727272,0.001,0.001,2485.7451923076924,0.001,1342.6859024287612,0.001,68.0921052631579,0.001,0.001,68.0921052631579,0.001,0.001,0.001,0.001,2855.642361111111,0.001,0.001,0.001,0.001,5240.810148521704,0.001,0.001,0.001,0.001,1463.454861111111,0.001,0.001,0.001,80.41054409725295,5525.841346153847,0.001,0.001,0.001,7125.0,68.31781914893618,2450.464329266409,0.001,11.522861356932152,0.001,276.43598552009456
week2,6191.380494505494,280671.0239572894,15.957446808510635,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1431.302166136725,0.001,0.001,2183.789529754785,0.001,44.88402756714859,0.001,15144.408201374454,0.001,0.001,0.001,11.522861356932152,0.001,0.001,0.001,7492.853726660544,0.001,806.25,70.81117021276594,0.001,5730.964019997007,0.001,0.001,0.001,0.001,81.76813936781609,0.001,0.001,0.001,0.001,4439.102564102564,0.001,29501.429054606826,0.001,3597.406914893617,37925.997952463396,3349.931677795285,0.001,0.001,0.001,75.6993993447397
week2,806.3360091743118,0.001,0.001,22225.61265900312,5410.7803793059775,1128.4722222222224,0.001,0.001,0.001,0.001,0.001,0.001,0.001,283.6648913951545,0.001,0.001,4510.602678571428,0.001,6627.596444395155,0.001,14779.953920520566,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2902.4260244963375,0.001,0.001,51.790741126868326,0.001,14459.340130872266,0.001,0.001,0.001,0.001,942.9473549025979,0.001,0.001,0.001,73.11933029224575,4079.0719696969695,0.001,2888.3680555555547,0.001,0.001,87866.6004608017,3657.718120287674,0.001,0.001,0.001,0.001
week2,7835.230667695565,428634.765625,1301.1920145072318,46767.3575878087,46.484375,2715.6808035714284,0.001,0.001,0.001,0.001,0.001,0.001,0.001,240.07081280788174,0.001,0.001,4972.991902000656,0.001,1860.0845900597672,0.001,31975.861896039933,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4363.092264999019,0.001,0.001,8023.535940758739,0.001,5512.656754293783,0.001,0.001,0.001,0.001,66.50745142331681,0.001,0.001,0.001,34.21431737588652,4226.5625,0.001,2616.673519736842,0.001,69.81382978723404,129421.30742557811,4786.740379011217,0.001,0.001,0.001,0.001
week2,2208.8729354354355,0.001,595.4622046993395,11093.248266568104,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,81.34569377990431,0.001,0.001,0.001,9319.303333536429,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2104.598151473152,0.001,0.001,1188.7200370880196,0.001,3081.5290479295904,0.001,0.001,0.001,0.001,73.80319148936171,0.001,0.001,0.001,0.001,4226.5625,0.001,0.001,0.001,379.6478628518476,24215.064094776684,2813.1567211098545,0.001,0.001,0.001,0.001
week2,0.001,0.001,568.4888044345024,6366.28079090679,0.001,3067.6181335950328,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2970.777529761905,0.001,3520.461932465523,0.001,132409.26139159876,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2341.7771256591195,0.001,0.001,430.61994962616967,0.001,5959.57772446862,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1849.600392916764,0.001,0.001,0.001,1812.8004807692307,0.001,1857.9289281634426,0.001,0.001,0.001,0.001
week2,0.001,16.304347826086953,22.20502758439511,13593.811135912698,0.001,507.8125,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6974.4718389744385,0.001,473964.46862058673,0.001,0.001,68.0921052631579,0.001,0.001,0.001,0.001,2564.914975071225,0.001,2375.0,547.7997344560102,0.001,6266.437070149204,0.001,0.001,0.001,0.001,73.02631578947368,0.001,0.001,0.001,0.001,194.10898743543973,0.001,0.001,0.001,4759.072580645162,1377.5493421052633,92.93309973924379,0.001,0.001,0.001,0.001
week2,0.001,0.001,0.001,0.001,9509.375,0.001,0.001,0.001,0.001,0.001,0.001,15.957446808510635,0.001,0.001,0.001,0.001,0.001,0.001,10487.472813746132,0.001,93852.9487408927,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3242.410714285714,0.001,0.001,703.1293463917485,0.001,1986.0771041689136,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3562.5,0.001,0.001,0.001,3599.36797752809,1719.439338235294,0.001,0.001,0.001,0.001,0.001
week2,1540.6135531135528,23.993161094224924,14.209726443768995,43.043967928701534,50.745038483236634,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2448.919725048449,0.001,616.855129480413,0.001,188133.75277198892,0.001,0.001,68.0921052631579,0.001,0.001,0.001,0.001,2332.951987248862,0.001,16.07142857142857,711.0389726122252,0.001,16309.380355394203,0.001,0.001,0.001,0.001,77.2938829787234,0.001,0.001,0.001,0.001,4226.5625,0.001,0.001,0.001,7125.0,1221.658909574468,0.001,0.001,0.001,0.001,0.001
week2,90561.63194444444,298293.52678571426,0.001,0.001,0.001,673.1770833333333,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4462.831984646702,0.001,19946.912009422544,0.001,0.001,291.41581231251746,0.001,0.001,0.001,0.001,0.001,0.001,1133.9285714285713,677.7306104730038,0.001,2222.50891560326,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,27.217741935483872,2966.589095744681,0.001,3562.5,0.001,22248.93324803103,1900.0,0.001,0.001,0.001,0.001,15.292553191489361
week2,0.001,54030.37574404762,121.74405991735537,0.001,929.1546237539644,5355.285876757652,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,3325.779887760631,0.001,3498.141236357993,0.001,21208.161691964557,0.001,0.001,1338.6694288254982,0.001,0.001,0.001,0.001,2833.489583333333,0.001,0.001,0.001,0.001,6931.954232663717,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,21332.908950617286,0.001,0.001,0.001,19180.928305078032,68.31781914893618,0.001,0.001,0.001,0.001,0.001
week2,3845.110108072558,72355.90277777777,0.001,4094.7173119351733,2333.734261472128,3014.322916666666,0.001,0.001,12434.113488684949,0.001,0.001,13.380028735632186,0.001,0.001,0.001,0.001,3306.2832494262416,0.001,1992.93772574357,0.001,18553.548552080632,0.001,0.001,4890.625,0.001,11.19269340974212,0.001,0.001,2708.067655723906,0.001,0.001,0.001,14241.861153583586,4300.806428782235,0.001,0.001,0.001,0.001,77.79255319148936,0.001,0.001,0.001,0.001,1470.4102754884002,0.001,0.001,0.001,1428.3755964851025,1781.25,0.001,0.001,0.001,0.001,0.001
week2,0.001,0.001,0.001,20577.85296031282,0.001,5449.522285003304,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,5669.397046511153,0.001,3869.7405163370586,0.001,15961.054211706494,0.001,0.001,3022.5249687355226,0.001,0.001,0.001,0.001,4555.595238095238,0.001,1425.0,61.14130434782609,51.3229237805509,6743.163724236123,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2631.810897435898,0.001,0.001,0.001,46.14095744680852,23481.78084935897,0.001,0.001,0.001,0.001,0.001
week2,0.001,0.001,0.001,9509.789582648606,99.00016216931922,2473.4621245832195,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1610.3622404085966,0.001,1091.647064043008,0.001,10801.190400629504,0.001,0.001,45295.59166117049,0.001,0.001,0.001,0.001,2688.9125631313127,0.001,1351.5625,0.001,0.001,19889.577933684497,0.001,0.001,0.001,0.001,16543.59019556472,0.001,0.001,0.001,16287.747140798674,1054.1908101251418,0.001,0.001,0.001,69.69309910414333,1210.1190476190475,0.001,0.001,0.001,0.001,0.001
week2,32321.49623003629,0.001,8293.60455081052,10032.852731082541,0.001,12333.385485623101,0.001,0.001,0.001,0.001,0.001,0.001,0.001,160449.97238005052,0.001,0.001,1465.8672664141413,0.001,7694.258206423199,0.001,151028.36141513055,0.001,0.001,4122.571205525194,0.001,0.001,0.001,0.001,2437.199519230769,14.584140826873385,1187.5,67.86055897723031,0.001,2898.7870013236293,0.001,0.001,0.001,0.001,0.001,0.001,15.845070422535212,0.001,17941.276450354562,3632.8125,0.001,0.001,11.73048048048048,26.9281914893617,627.9089095744681,0.001,0.001,12718.72261082632,0.001,11.421783625730994
week2,23883.970509395742,0.001,23812.664332642933,2889.5303914835167,0.001,34.42486767061214,0.001,11.455278592375365,0.001,0.001,0.001,0.001,0.001,24750.837053571428,0.001,0.001,467.03264009196533,0.001,5594.294713340507,0.001,44059.61038377473,0.001,0.001,0.001,0.001,0.001,0.001,0.001,4813.906366347773,0.001,0.001,97.20394736842104,15854.309917750516,4748.147216992945,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,6611.309579904178,1536.830357142857,0.001,0.001,0.001,5604.510577988525,1781.25,0.001,0.001,751.0116906474817,0.001,0.001
